Distance,Image_Path
0.9994877,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/seviper.png
0.9995183,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/poliwag.png
0.9996136,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/aromatisse.png
0.9996536,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cinccino.png
0.9997158,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vileplume.png
1.0000995,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/delcatty.png
1.0008727,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/breloom.png
1.0010043,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/meowstic-male.png
1.0011063,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/boldore.png
1.0014751,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/shieldon.png
1.0014791,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/drilbur.png
1.0019035,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/deoxys-normal.png
1.0019449,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/electabuzz.png
1.0025483,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/swirlix.png
1.0026221,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/beheeyem.png
1.0031114,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/honedge.png
1.0033121,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gorebyss.png
1.0034214,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/spritzee.png
1.0040113,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/deerling.png
1.004137,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/jynx.png
1.0042394,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/torterra.png
1.0042673,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/aipom.png
1.0043637,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/trubbish.png
1.0044583,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tauros.png
1.0045168,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/machoke.png
1.0045875,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/darmanitan-standard.png
1.0046465,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gogoat.png
1.0048435,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/shaymin-land.png
1.0049975,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/thundurus-incarnate.png
1.005264,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/hitmonchan.png
1.0056161,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/linoone.png
1.0057518,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/maractus.png
1.005763,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sceptile.png
1.0058835,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/leafeon.png
1.0059683,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/nidoran-f.png
1.0071659,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/diglett.png
1.0073396,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/charizard.png
1.0075074,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ivysaur.png
1.0083821,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/throh.png
1.0086896,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/chimecho.png
1.0088329,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/seedot.png
1.0090367,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sunkern.png
1.0096774,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/weavile.png
1.0097015,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/pansage.png
1.0099947,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/honchkrow.png
1.0100632,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vanillite.png
1.0102602,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/landorus-incarnate.png
1.0104077,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/starly.png
1.0104313,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/meloetta-aria.png
1.0104502,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/loudred.png
1.0107416,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/glameow.png
1.0108634,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/nincada.png
1.0110265,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/zubat.png
1.0110441,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/grovyle.png
1.0112177,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/roggenrola.png
1.0116588,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/pelipper.png
1.0118717,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/woobat.png
1.0121421,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/venonat.png
1.0121927,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/remoraid.png
1.0125539,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cubchoo.png
1.0126204,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/garbodor.png
1.0133148,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/horsea.png
1.0133243,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dragonite.png
1.0147203,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/buneary.png
1.015135,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/pidgeot.png
1.0152603,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/glaceon.png
1.0156938,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ekans.png
1.015778,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/chespin.png
1.0159757,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/machop.png
1.0161307,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/elgyem.png
1.0163978,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/slaking.png
1.0165918,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/igglybuff.png
1.0170789,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/drifloon.png
1.0176951,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/phione.png
1.0189435,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/jolteon.png
1.0191622,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/omastar.png
1.0199413,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/happiny.png
1.0200208,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/frogadier.png
1.0212748,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/escavalier.png
1.0215498,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sigilyph.png
1.0216777,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/poliwrath.png
1.0218319,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/girafarig.png
1.0222054,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sawk.png
1.0225636,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/simisage.png
1.0227547,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/pancham.png
1.0229031,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/florges.png
1.0229596,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dusknoir.png
1.0231298,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kingdra.png
1.0231612,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/haxorus.png
1.0231652,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cascoon.png
1.023333,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/floette.png
1.0234234,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tynamo.png
1.0234687,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/druddigon.png
1.023595,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mr-mime.png
1.0237498,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/duskull.png
1.0238742,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/avalugg.png
1.023911,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/moltres.png
1.024818,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/swadloon.png
1.0248485,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/goldeen.png
1.0248907,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kabutops.png
1.0249346,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vullaby.png
1.0256562,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/solosis.png
1.0256944,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/abomasnow.png
1.0258027,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/machamp.png
1.025997,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/zangoose.png
1.0264091,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/manaphy.png
1.0272957,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/purrloin.png
1.0273178,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sudowoodo.png
1.027407,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/wartortle.png
1.0274137,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/wooper.png
1.027657,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gardevoir.png
1.0282464,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/drowzee.png
1.0284123,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/regirock.png
1.0284292,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/nidoking.png
1.0284956,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/yamask.png
1.0285294,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/unfezant.png
1.0289439,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/lunatone.png
1.0291728,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/simipour.png
1.0291748,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/fennekin.png
1.0297096,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/scizor.png
1.02979,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tangela.png
1.0299923,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tranquill.png
1.0300366,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/hydreigon.png
1.0302138,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/baltoy.png
1.0304105,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/bouffalant.png
1.0304172,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gengar.png
1.0305239,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/magmortar.png
1.0305264,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/pawniard.png
1.0308952,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/nidorino.png
1.0310622,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ponyta.png
1.0311053,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/raichu.png
1.031123,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cacnea.png
1.0311477,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/giratina-altered.png
1.0311754,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/pichu.png
1.0311966,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dwebble.png
1.0312039,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/spinda.png
1.0315915,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/claydol.png
1.0316225,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/metang.png
1.0316424,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tangrowth.png
1.0317258,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/musharna.png
1.031824,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/nidoran-m.png
1.0319335,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vigoroth.png
1.0319622,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/forretress.png
1.0321996,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/zweilous.png
1.0322627,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/masquerain.png
1.0327625,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/oddish.png
1.0327789,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/meganium.png
1.0331395,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/granbull.png
1.0337427,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/blastoise.png
1.0339769,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/starmie.png
1.0340945,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/terrakion.png
1.0341668,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/porygon-z.png
1.034265,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/liepard.png
1.0346178,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/volcarona.png
1.0347956,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/metapod.png
1.0350515,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/togetic.png
1.0358083,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/crawdaunt.png
1.036139,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/aegislash-blade.png
1.0361522,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/shiftry.png
1.0361693,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ludicolo.png
1.0363197,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/beedrill.png
1.0370226,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/voltorb.png
1.0372368,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/archen.png
1.0375074,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/anorith.png
1.037865,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/clefable.png
1.0381048,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/simisear.png
1.0385733,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tympole.png
1.0386236,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/arbok.png
1.0388294,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/togekiss.png
1.0394219,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/purugly.png
1.0395952,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/swablu.png
1.03965,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/meditite.png
1.0397011,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kirlia.png
1.0398651,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sableye.png
1.0401064,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mothim.png
1.0402807,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ho-oh.png
1.040591,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/serperior.png
1.0406617,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/haunter.png
1.0416659,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/quilladin.png
1.0416892,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/flygon.png
1.042181,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/genesect.png
1.0428214,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tirtouga.png
1.04288,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dugtrio.png
1.0429758,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/burmy.png
1.0431542,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/swoobat.png
1.0432038,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/lapras.png
1.0439738,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/binacle.png
1.0441247,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tyranitar.png
1.0444163,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/panpour.png
1.0447015,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/corphish.png
1.0448092,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/hippopotas.png
1.0457555,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/shedinja.png
1.0458755,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mantyke.png
1.0462358,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/salamence.png
1.0465485,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/rhydon.png
1.0471183,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/blitzle.png
1.0479317,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/garchomp.png
1.0479462,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ampharos.png
1.04828,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/jellicent.png
1.0485685,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/geodude.png
1.0490652,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kricketune.png
1.0491103,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/golbat.png
1.0491433,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/fearow.png
1.0495217,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/exeggcute.png
1.0495299,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/staravia.png
1.0495583,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/plusle.png
1.0496006,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/zoroark.png
1.0498824,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/diggersby.png
1.0499772,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/minccino.png
1.0501499,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vanilluxe.png
1.0502627,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/golurk.png
1.0505672,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/trevenant.png
1.0505896,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/durant.png
1.0505954,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/metagross.png
1.0506815,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/golduck.png
1.0513031,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/heracross.png
1.0514698,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/abra.png
1.0515847,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tyrantrum.png
1.0520254,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/grumpig.png
1.0521644,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/bayleef.png
1.0523486,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/archeops.png
1.052537,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cryogonal.png
1.0534164,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/stoutland.png
1.0537314,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/lotad.png
1.0539253,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/butterfree.png
1.0541109,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/yveltal.png
1.0541544,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/flabebe.png
1.0541737,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/zygarde-50.png
1.0542538,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/keldeo-ordinary.png
1.0551094,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/slakoth.png
1.0562978,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/surskit.png
1.0563936,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/bronzong.png
1.0564476,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/skiploom.png
1.0569801,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/victreebel.png
1.0570172,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/unown.png
1.0570765,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/furret.png
1.0571886,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/frillish.png
1.0579449,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mismagius.png
1.0580586,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/swanna.png
1.0588853,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/crobat.png
1.0592269,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/graveler.png
1.0594501,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/drapion.png
1.0597978,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/lileep.png
1.0598613,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/pineco.png
1.0604682,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/regigigas.png
1.0608653,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/muk.png
1.0615212,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ninetales.png
1.0618855,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/leavanny.png
1.0620849,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kadabra.png
1.062168,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/lombre.png
1.0625833,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/larvitar.png
1.0632951,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/registeel.png
1.0636331,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/klinklang.png
1.0639055,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/litleo.png
1.0642629,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/probopass.png
1.0644692,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/wigglytuff.png
1.0648973,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/scolipede.png
1.065321,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/furfrou.png
1.066199,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/elekid.png
1.0673034,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mew.png
1.0679712,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/magnemite.png
1.0682403,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/lumineon.png
1.0688741,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/zebstrika.png
1.0690299,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/meowth.png
1.0694771,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/castform.png
1.0699166,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dewgong.png
1.0699562,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/eevee.png
1.0704397,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ambipom.png
1.0707301,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kangaskhan.png
1.0708202,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/jumpluff.png
1.0711452,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/hoppip.png
1.0712589,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/hypno.png
1.0715809,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/noctowl.png
1.0722215,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/rapidash.png
1.0727572,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/audino.png
1.0732049,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/electrode.png
1.0733972,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/greninja.png
1.0735123,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/reuniclus.png
1.0736789,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/diancie.png
1.0738466,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kakuna.png
1.0747918,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/aerodactyl.png
1.0748413,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sawsbuck.png
1.0750016,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/carbink.png
1.0753433,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/silcoon.png
1.0753509,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/petilil.png
1.0756091,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/absol.png
1.0758653,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/clawitzer.png
1.076154,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/rotom.png
1.0762093,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/samurott.png
1.0762348,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gothorita.png
1.0762486,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/yanma.png
1.076374,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/fletchinder.png
1.0764496,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/aggron.png
1.0766283,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/rhyperior.png
1.077007,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/staraptor.png
1.0771255,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/milotic.png
1.0772173,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/aurorus.png
1.0775558,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/braviary.png
1.0776801,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/barboach.png
1.0781657,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vespiquen.png
1.0785581,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/swellow.png
1.0788667,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dragonair.png
1.0788927,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/azumarill.png
1.0796236,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kyurem.png
1.0799866,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/delphox.png
1.0803806,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/wormadam-plant.png
1.080808,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sylveon.png
1.0818046,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cofagrigus.png
1.0821004,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/beartic.png
1.0828322,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/carvanha.png
1.0832008,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gligar.png
1.0835571,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/umbreon.png
1.0843555,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/klang.png
1.0854816,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/darkrai.png
1.0854988,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sharpedo.png
1.0858049,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/victini.png
1.0862364,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/yanmega.png
1.086285,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/tropius.png
1.0863595,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/chandelure.png
1.0868843,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cloyster.png
1.08721,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/blaziken.png
1.0876975,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/amaura.png
1.0877658,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/steelix.png
1.0879691,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ariados.png
1.0882766,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mantine.png
1.0897765,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/palkia.png
1.0902574,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/lampent.png
